Gene	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3
PRKD3	3571.353615	3620.708898	3472.845684	3507.969612	3824.032159	3796.322373	3936.364713	3697.653507
PRKDC	11266.89207	11853.38397	10394.40273	8976.511403	10045.92682	10181.73482	10853.31279	10544.6647
PRKG1	412.2267505	448.0440131	624.9957126	592.5443455	711.5546034	559.5143042	612.9467355	546.9585115
PRKG2	17.25600351	24.59430144	25.79875778	27.66396794	38.25562384	30.29217571	40.51681811	30.7580581
PRKRA	1403.488285	1487.420578	1534.609979	1503.670515	1565.420127	1299.890716	1330.821641	1326.608419
PRKRIP1	70.30223652	66.29768213	58.2552595	66.03656863	38.25562384	69.49381485	74.80027958	89.59956056
PRKRIR	2123.766654	2119.387193	2017.296415	2037.317381	2194.342583	2774.406916	2648.137676	2725.431409
PRKX	839.1530596	928.1675498	1135.145342	1132.437913	1236.421762	1191.195262	1229.010149	1191.540425
PRKY	0	0	0	0	0	0	0	1.337306874
PRL	0	0	0	0	0	0	0	0
PRLH	0	0	0	0	0	0	0	0
PRLHR	0.639111241	0	0	0	1.530224953	0	0	1.337306874
PRLR	7.669334893	4.277269815	24.96653979	11.60101881	10.71157467	9.800409787	13.50560604	13.37306874
PRM1	0	0	0	0	0	0	0	0
PRM2	0	0	0	0	0	0	0	0
PRM3	0	0	0	0	0	0	0	0
PRMT1	4976.120123	4731.729733	3910.592348	4052.32511	3392.508722	4721.124678	4561.778162	4569.577588
PRMT10	580.3130069	612.718901	566.7404531	554.1717448	570.7739076	539.0225383	512.1741366	554.9823527
PRMT2	1024.49532	1023.336803	1221.696013	1234.169925	1169.091864	1437.9874	1358.871746	1460.339106
PRMT3	1624.620775	1608.25345	1473.025847	1419.786226	1579.192152	1300.781663	1292.382608	1208.925414
PRMT5	4462.913797	4263.368688	3452.040234	3232.222319	3087.993956	4273.869614	4131.676554	4094.833648
PRMT6	1749.247467	1741.918132	1387.307394	1407.292821	1274.677386	1397.894814	1297.577072	1373.41416
PRMT7	788.0241603	705.7495195	595.0358649	552.3869727	449.8861363	672.6644899	642.0357331	623.1850033
PRMT8	0.639111241	1.069317454	4.161089964	1.784772125	0	0	1.038892772	0
PRND	1.917333723	0	0	0	0	0.890946344	0	0
PRNP	1777.368362	1760.096529	1648.623844	1539.365958	1622.038451	1772.092279	1610.283797	1711.752799
PRNT	0	0	0	0	0	0	0	0
PRO0611	0	0	0	0	0	0	0	0
PRO1768	0	0	0	0	0	0	0	0
PROC	0	0	0	1.784772125	0	0.890946344	0	0
PROCA1	53.04623301	86.61471375	192.2423563	189.1858453	163.73407	122.9505955	134.0171676	120.3576187
PROCR	189.1769274	193.5464591	337.0482871	339.1067038	353.4819643	270.8476887	295.0455472	284.8463642
PRODH	31.95556206	39.56474579	57.42304151	74.96042925	52.02764842	34.74690743	55.06131692	42.79381997
PRODH2	0	0	0	0	0	0	0	0
PROK1	4.473778688	12.83180944	4.993307957	4.461930313	12.24179963	4.454731721	7.272249404	4.011920622
PROK2	85.00179507	76.99085667	85.71845326	91.02337838	94.87394712	88.20368808	79.99474344	74.88918494
PROKR1	2.556444964	2.138634907	0.832217993	2.677158188	1.530224953	1.781892689	1.038892772	1.337306874
PROKR2	0	0	0	0	0	0	0	0
PROL1	0	0	0	0	0	0	0	0
PROM1	5.112889929	4.277269815	11.6510519	15.17056306	3.060449907	12.47324882	5.19446386	8.023841244
PROM2	8.947557376	10.69317454	32.45650172	21.4172655	19.8929244	17.81892689	14.54449881	17.38498936
PROP1	0	0	0	0	0	0	0	0
PRORSD1P	70.94134776	65.22836468	130.6582249	133.8579094	119.3575464	77.51233195	98.69481334	72.21457119
PROS1	673.6232481	739.967678	937.9096779	900.4175371	996.1764447	779.5780512	668.0080524	647.256527
PROSC	1146.565567	1062.901549	803.9225811	772.8063302	736.0382026	1060.22615	1072.137341	1033.738214
PROSER1	2442.044052	2446.598334	1979.846605	2043.564083	1966.339065	2157.872046	2200.374891	2189.171353
PROX1	247.3360503	258.7748238	345.370467	385.510779	394.798038	304.7036497	329.3290087	268.7986817
PROX1-AS1	17.89511475	10.69317454	8.322179928	9.816246688	18.36269944	14.25514151	18.7000699	16.04768249
PROX2	0.639111241	0	0	0	0	0	0	1.337306874
PROZ	0	0	0.832217993	0	0	0	0	0
PRPF18	636.5547962	638.3825199	656.6199964	588.9748013	771.2333766	665.5369192	615.024521	637.8953789
PRPF19	5899.635867	5608.570045	4022.941777	4058.571812	3591.437966	4930.497069	4633.461763	4699.296355
PRPF3	1806.128367	1752.611307	1240.837027	1181.519147	1185.924339	1630.43181	1567.689193	1659.597831
PRPF31	2474.638726	2373.884747	1975.685515	2115.847354	1860.753543	2042.939967	1895.979309	2095.559872
PRPF38A	3188.525982	3029.376346	2356.009138	2240.781403	2463.662175	2886.666155	2832.021696	2678.625669
PRPF38B	5191.500612	4885.711446	4418.245324	4110.330204	4426.94079	4268.523935	4324.91061	4168.385526
PRPF39	1948.650174	1862.751004	1845.02729	1853.485852	2136.194035	1726.654015	1578.078121	1679.657434
PRPF4	1664.884783	1614.669355	2286.102826	2207.763119	2081.105937	2428.719735	2382.181126	2499.426547
PRPF40A	7623.318884	7765.383349	7014.765462	6713.420349	8163.750127	6881.669563	7075.89867	6773.459317
PRPF40B	364.2934074	417.0338069	505.1563217	523.8306187	501.9137847	372.4155719	369.8458268	433.2874272
PRPF4B	5133.9806	5129.515825	4665.414068	4537.783128	5228.778666	4670.340737	4617.878372	4544.168758
PRPF6	3433.944699	3181.219425	2642.292127	2721.777491	2687.075018	3196.715483	3291.212302	3196.163429
PRPF8	18405.12552	18011.58319	12756.23739	12193.56316	11816.39709	16096.7276	16250.36074	16386.02113
PRPH	30.67733957	48.11928542	84.05401728	80.31474563	62.73922309	70.3847612	61.29467355	65.52803682
PRPH2	1.278222482	0	0.832217993	1.784772125	4.59067486	0.890946344	4.155571088	1.337306874
PRPS1	3053.034399	3079.634267	3491.15448	3507.077226	3289.98365	4260.505418	4002.853851	3888.88839
PRPS1L1	563.6961147	491.8860287	622.4990586	628.239788	676.3594294	669.1007046	745.9250103	688.7130401
PRPS2	1599.695437	1629.639799	1817.564096	1943.616844	2102.529086	1405.913331	1460.683237	1315.909964
PRPSAP1	1294.200263	1320.607055	1329.884353	1350.180113	1225.710188	1342.656141	1303.810429	1334.63226
PRPSAP2	2171.699997	2061.644051	1668.597076	1641.990355	1704.670598	1764.073762	1745.339857	1667.621672
PRR11	4169.561737	3969.306388	3144.951795	3171.540066	3124.719355	3831.960227	3891.692324	3868.828786
PRR12	2037.486637	2080.891765	1836.70511	1928.446281	1557.769003	2371.699168	2394.647839	2445.934273
PRR13	770.1290455	754.9381223	847.1979167	800.4702981	794.1867509	916.7837883	896.5644622	906.6940606
PRR14	1805.489256	1600.768228	1774.288761	1885.61175	1594.494402	1639.341273	1721.445323	1703.728957
PRR14L	2118.653764	2106.555384	2781.272532	2576.318563	2348.895304	2289.732105	2422.697944	2405.815066
PRR15	63.27201287	63.08972977	89.04732523	94.59292263	88.7530473	81.96706367	81.03363622	80.23841244
PRR15L	0	1.069317454	0	0	0	2.672839033	3.116678316	0
PRR16	3.834667447	3.207952361	3.328871971	1.784772125	0	5.345678066	4.155571088	2.674613748
PRR18	8.947557376	7.485222176	4.993307957	8.923860626	0	7.127570754	6.233356632	5.349227496
PRR19	34.51200702	21.38634907	20.80544982	23.20203763	21.42314935	37.41974646	25.9723193	30.7580581
PRR20A	0	0	0	0	0	0	0	0
PRR20B	0	0	0	0	0	0	0	0
PRR20C	0	0	0	0	0	0	0	0
PRR20D	0	0	0	0	0	0	0	0
PRR20E	0	0	0	0	0	0	0	0
PRR21	0	0	0	0	0	0	0	0
PRR22	262.6747201	264.1214111	121.503827	97.27008082	48.96719851	253.9197081	225.4397315	238.0406236
PRR23A	0	0	0	0	0	0	0	0
PRR23B	0	0	0	0	0	0	0	0
PRR23C	0	0	0	0	0	0	0	0
PRR24	114.4009122	100.5158406	128.9937889	143.6741561	154.5527203	99.78599056	103.8892772	108.3218568
PRR25	0	2.138634907	0.832217993	0.892386063	0	0	0	0
PRR3	1221.980693	1256.448008	1220.031578	1279.681614	1192.045239	1370.275478	1316.277142	1360.041091
PRR4	0	0	0	0.892386063	0	0	0	0
PRR5	205.7938196	175.3680624	171.4369065	184.7239149	162.2038451	239.6645666	226.4786243	208.6198723
PRR5-ARHGAP8	0	0	0	0	0	0	0	0
PRR5L	26.20356089	36.35679343	47.43642559	45.51168919	58.14854823	28.51028302	33.2445687	32.09536498
PRR7	244.1404941	217.0714431	199.7323183	211.4954968	192.8083441	196.8991421	198.4285195	220.6556342
PRR9	0.639111241	2.138634907	2.496653979	0.892386063	0	0.890946344	0	0
PRRC1	3222.398878	3223.992123	3088.360971	2976.107519	3491.973344	3173.550878	3148.883992	3070.456583
PRRC2A	21455.60348	20605.74733	19734.38526	20869.34046	18376.47147	20243.19189	20166.98649	20383.23137
PRRC2B	14196.578	13752.49177	12683.00221	12172.14589	11726.11382	13612.76919	14082.19152	14174.11556
PRRC2C	8975.039159	9535.103735	10061.51553	9013.099232	9600.631358	8936.191833	9912.075938	9339.751208
PRRG1	483.1680983	513.2723778	648.2978164	634.4864905	852.3352991	520.3126651	536.0686704	518.8750671
PRRG2	19.81244847	24.59430144	14.14770588	16.95533519	18.36269944	18.70987323	19.73896267	33.43267185
PRRG3	0	0	0	0	0	0	0	0
PRRG4	481.8898758	498.3019334	510.9818476	464.0407525	521.8067091	479.3291332	504.9018872	422.5889722
PRRT1	47.93334308	60.95109486	42.44311764	66.92895469	32.13472402	48.11110259	71.68360127	57.50419558
PRRT2	77.97157142	83.40676139	166.4435986	166.8761937	162.2038451	109.5864003	110.1226338	143.0918355
PRRT3	299.1040608	265.1907285	240.5109999	250.7604836	258.6080171	304.7036497	311.6678316	338.3386391
PRRT4	158.4995878	176.4373799	220.5377681	242.729009	143.8411456	146.1152005	165.1839507	164.4887455
PRRX1	50.48978805	50.25792032	86.55067126	76.74520138	74.98102272	36.52880012	66.48913741	54.82958183
PRRX2	11.50400234	14.97044435	16.64435986	25.87919581	13.77202458	8.018517099	9.350034948	10.69845499
PRSS1	0	0	1.664435986	0	0	0	0	0
PRSS12	355.3458501	451.2519655	634.1501105	630.0245602	723.796403	335.8867718	351.1457569	359.7355491
PRSS16	226.2453794	242.735062	327.0616712	367.6630578	339.7099397	344.7962352	331.4067943	362.4101628
PRSS2	0	0	0	0	0	0	0	0
PRSS21	0	0	0	0	0	0	0	0
PRSS22	1.278222482	1.069317454	0	0.892386063	0	0.890946344	0	0
PRSS23	733.6997048	776.3244714	1396.461792	1400.153732	1517.983154	1316.818697	1183.298867	1228.985017
PRSS27	70.30223652	57.7431425	64.08078545	56.22032194	38.25562384	62.3662441	47.78906751	40.11920622
PRSS3	0	0	0	0	1.530224953	0	0	0
PRSS30P	1.278222482	0	2.496653979	1.784772125	1.530224953	0	0	0
PRSS33	0	0	1.664435986	0.892386063	1.530224953	0	2.077785544	0
PRSS35	83.72357259	94.09993593	164.7791626	131.1807512	139.2504708	91.76747346	118.433776	93.61148118
PRSS36	9.586668617	5.346587269	24.96653979	18.74010731	12.24179963	13.36419516	14.54449881	18.72229624
PRSS37	1.278222482	0	0	0	0	0	0	0
PRSS38	0	0	0	0	0	0.890946344	0	0
PRSS41	0.639111241	0	0	0.892386063	3.060449907	0.890946344	1.038892772	1.337306874
PRSS42	3.195556206	3.207952361	5.82552595	8.031474563	10.71157467	4.454731721	5.19446386	6.68653437
PRSS45	0	1.069317454	0	1.784772125	3.060449907	1.781892689	0	0
PRSS46	1.278222482	2.138634907	4.993307957	0	0	0	1.038892772	1.337306874
PRSS48	0.639111241	0	0.832217993	0	0	0	0	0
PRSS50	0.639111241	2.138634907	1.664435986	3.56954425	6.120899814	2.672839033	3.116678316	4.011920622
PRSS53	35.7902295	48.11928542	55.75860552	67.82134075	47.43697356	50.78394162	48.82796028	38.78189935
PRSS54	0	0	0	0	0	0	0	0
PRSS55	0.639111241	0	0	0	0	0	0	0
PRSS56	1.278222482	1.069317454	0	4.461930313	0	0	0	1.337306874
PRSS57	0	0	0.832217993	0	0	0	1.038892772	0
PRSS58	0	0	0	0.892386063	0	1.781892689	0	1.337306874
PRSS8	7.030223652	5.346587269	14.97992387	15.17056306	16.83247449	13.36419516	7.272249404	17.38498936
PRTFDC1	310.6080632	305.8247918	375.3303148	373.0173741	448.3559114	465.0739917	450.8794631	429.2755065
PRTG	607.1556791	657.630234	973.6950516	852.2286897	1101.761967	616.5348702	613.9856283	513.5258396
PRTN3	0.639111241	0	3.328871971	7.1390885	6.120899814	0.890946344	2.077785544	0
PRUNE	1285.891817	1275.695722	1069.400121	1073.540433	1020.660044	1345.32898	1322.510499	1291.83844
PRUNE2	261.3964976	295.1316172	427.7600483	396.2194118	385.6166883	414.2900501	390.6236823	403.8666759
PRX	150.1911417	149.7044435	168.1080346	170.4457379	156.0829453	177.2983225	132.9782748	195.2468036
PRY	0	0	0	0	0	0	0	0
PRY2	0	0	0	0	0	0	0	0
PSAP	10416.87412	10256.89302	7499.116334	7035.571717	6858.468241	7874.183791	7314.844008	7482.23196
PSAPL1	0	0	0	0.892386063	0	1.781892689	1.038892772	0
PSAT1	2141.661769	2322.557509	3103.340895	3030.543068	3005.361809	2736.98717	2685.537816	2677.288362
PSCA	9.586668617	13.9011269	14.14770588	15.17056306	4.59067486	7.127570754	15.58339158	8.023841244
PSD	38.98578571	45.98065051	45.77198961	41.04975888	52.02764842	40.09258549	31.16678316	37.44459247
PSD2	8.947557376	8.55453963	16.64435986	12.49340488	10.71157467	7.127570754	3.116678316	10.69845499
PSD3	1132.505119	1229.715072	1656.113806	1500.100971	1675.596324	1331.073838	1395.232993	1373.41416
PSD4	65.18934659	79.12949158	86.55067126	79.42235957	64.26944805	62.3662441	62.33356632	60.17880933
PSEN1	1278.222482	1181.595786	1419.763896	1313.592284	1420.048757	1395.221975	1388.999636	1275.790758
PSEN2	903.0641837	887.5334866	699.895332	687.1372682	628.9224559	906.9833785	851.892073	877.2733093
PSENEN	760.5423769	768.8392492	684.9154081	732.6489574	605.9690816	853.5265978	850.8531803	873.2613887
PSG1	0.639111241	1.069317454	0	0	0	0	1.038892772	1.337306874
PSG10P	0	0	0	0	0	0	0	0
PSG11	0.639111241	0	0	0	0	0	0	0
PSG2	0	1.069317454	0	0	0	0	0	0
PSG3	0.639111241	0	0	0	0	0	0	1.337306874
PSG4	23.00800468	23.52498398	12.48326989	16.06294913	26.01382421	15.14608785	27.01121207	25.40883061
PSG5	0	0	0	0	0	1.781892689	0	0
PSG6	0	0	0	0	0	0.890946344	0	0
PSG7	1.278222482	1.069317454	0	0	0	0	1.038892772	0
PSG8	0	1.069317454	0	0	0	0.890946344	0	0
PSG9	2.556444964	2.138634907	0	0	0	1.781892689	2.077785544	0
PSIMCT-1	724.1130362	706.8188369	592.5392109	602.3605922	651.8758302	704.7385583	649.3079825	665.9788232
PSIP1	3202.586429	3518.054423	3939.719978	3918.467201	4772.77163	4339.799643	4509.833523	4140.302082
PSKH1	490.8374332	432.0042513	399.4646366	441.731101	327.46814	351.0328596	315.8234027	383.8070728
PSKH2	0	0	0	0	1.530224953	0	0	0
PSMA1	3855.119006	3808.90877	3868.149231	3861.354493	4286.160095	4470.768756	4421.527638	4264.671621
PSMA2	2009.365742	1948.296401	1814.235224	1782.987353	1695.489248	2072.341197	1928.184985	1965.841105
PSMA3	2887.504587	2861.493506	2857.004369	2657.525694	2840.097514	3134.349239	3041.878036	3034.349297
PSMA4	6609.688456	6544.222817	5725.659791	5539.932676	5496.568033	6305.227278	6281.1457	6083.40897
PSMA5	2741.148113	2586.678921	2555.741456	2556.686069	2468.25285	2655.020106	2482.953725	2586.351494
PSMA6	1315.930045	1345.201357	1198.39391	1246.663329	1190.515014	1269.598541	1318.354928	1311.898043
PSMA7	3678.085193	3326.646599	2541.59375	2566.502316	2276.974731	3474.690743	3298.484551	3351.291026
PSMA8	0	0	0	0	0	0	0	0
PSMB1	4825.28987	4728.52178	4233.49293	4468.177015	4469.787089	4893.968269	4707.22315	4767.499006
PSMB10	140.604473	157.1896657	94.04063319	84.77667594	87.22282235	156.8065566	162.0672724	141.7545286
PSMB11	1.278222482	2.138634907	0.832217993	0	0	0.890946344	0	0
PSMB2	7002.102758	6609.451181	5919.566583	6018.251606	5389.452286	7293.286774	7217.188087	7135.86948
PSMB3	2341.703587	2281.923446	1839.201764	1893.643225	1741.395997	2191.728007	1981.168516	2104.92102
PSMB4	4942.886339	4727.452463	3779.934123	4013.952509	3511.866268	4552.735819	4385.166391	4426.485753
PSMB5	3524.059384	3454.964693	2619.822241	2728.916579	2358.076653	3210.970625	3006.555682	3184.127667
PSMB6	2299.522246	2105.486066	1721.026809	1681.255342	1525.634279	2102.633372	1992.596337	1952.468036
PSMB7	3967.602585	3763.997437	3196.549311	3114.427358	2843.157964	3899.672149	3530.157639	3871.5034
PSMB8	1.917333723	4.277269815	4.993307957	7.1390885	9.181349721	5.345678066	5.19446386	6.68653437
PSMB9	19.81244847	22.45566653	34.9531557	30.34112613	18.36269944	32.07406839	19.73896267	25.40883061
PSMC1	105.4533548	88.75334866	102.3628131	99.94723901	44.37652365	102.4588296	86.22810008	96.28609493
PSMC2	2213.242228	2015.6634	1629.48283	1670.546709	1600.615301	2038.485236	1870.00699	1834.785031
PSMC3	2465.052057	2213.487129	1693.563615	1702.672607	1583.782827	2154.30826	2067.396616	2100.909099
PSMC3IP	1316.569157	1209.39804	1403.951754	1364.45829	1317.523685	1531.536766	1525.094589	1422.894514
PSMC4	3914.556352	3637.817978	2834.534484	2903.824248	2514.159599	3405.196928	3160.311812	3134.647313
PSMC5	4076.251496	3915.840516	3181.569387	3068.023283	2765.116491	3621.696889	3449.124003	3549.212444
PSMC6	716.4437013	679.0165831	629.1568026	607.7149086	628.9224559	630.7900117	611.9078427	643.2446064
PSMD1	5227.290841	4855.770557	3879.800283	3696.263071	3641.935389	4860.112308	4720.728756	4589.637191
PSMD10	3183.413092	3143.793314	2683.903027	2643.247517	2667.182094	3209.188732	3115.639423	3003.591239
PSMD11	4260.954645	4136.119911	3152.441757	3149.230415	2882.943812	4109.04454	4177.387836	4052.039828
PSMD12	2111.623541	2115.109923	2203.713245	2006.083869	2416.225202	2495.54071	2534.898364	2309.528971
PSMD13	2242.002234	2241.289383	2540.761532	2520.098241	2329.002379	2613.145628	2542.170613	2439.247738
PSMD14	2304.635135	2232.734843	2529.942698	2249.705264	2664.121644	2238.948163	2286.602991	2114.282168
PSMD2	4974.841901	4679.333177	3452.040234	3332.169558	3195.109703	4616.883956	4481.783418	4546.843372
PSMD3	6599.462676	6423.389944	4940.046006	5118.726455	4635.051384	6271.371317	6124.272891	6160.972768
PSMD4	2459.300056	2328.973414	2187.901103	2168.498132	2090.287286	2191.728007	2171.285893	2285.457448
PSMD5	5.112889929	1.069317454	6.657743943	8.031474563	1.530224953	5.345678066	6.233356632	2.674613748
PSMD6	2498.285842	2450.875604	2284.43839	2192.592556	2446.829701	2818.063287	2637.748748	2637.169155
PSMD7	2231.776454	2143.981495	2073.887238	2043.564083	2099.468636	1948.499655	1871.045882	1972.527639
PSMD8	3873.653232	3571.520295	3314.724265	3567.759478	3060.449907	3683.172187	3670.408163	3862.142252
PSMD9	896.6730713	942.0686767	866.3389306	867.3992528	789.596076	1085.172647	959.9369213	970.8847905
PSME1	900.5077387	836.2062488	882.9832904	922.7271887	855.395749	762.6500707	690.8636934	720.8084051
PSME2	148.9129192	179.6453322	165.6113806	161.5218773	169.8549698	119.3868101	142.3283098	143.0918355
PSME3	8341.040808	7755.759492	5796.39832	5605.969245	5317.531713	7707.576824	7548.594881	7328.441669
PSME4	3936.286134	3782.175834	3776.605252	3549.019371	4148.439849	3841.760637	3975.842638	3900.924151
PSMF1	3761.169654	3731.917913	2719.688401	2752.118617	2373.378903	3173.550878	3022.139074	3062.432741
PSMG1	1884.73905	1844.572608	1701.053577	1718.735556	1724.563523	2159.653939	2074.668866	2166.437136
PSMG2	530.4623301	544.2825839	630.8212386	654.1189839	694.7221289	689.5924705	713.7193344	620.5103895
PSMG3	1291.643818	1339.85477	1232.514847	1358.211587	1156.850065	1581.429761	1471.072165	1495.109085
PSMG4	377.7147435	392.4395055	357.8537369	407.8204306	385.6166883	352.8147523	379.1958618	369.0966972
PSORS1C1	1.917333723	1.069317454	3.328871971	4.461930313	0	1.781892689	5.19446386	1.337306874
PSORS1C2	0	0	0	0	0	0	0	0
PSORS1C3	0	0	0	0	0	0	0	0
PSPC1	1867.483047	1693.798847	1448.891526	1470.652231	1418.518532	1402.349546	1341.210569	1275.790758
PSPH	732.4214823	721.7892813	679.0898822	750.4966786	705.4337036	748.3949292	815.530826	810.4079656
PSPN	10.8648911	12.83180944	8.322179928	9.816246688	12.24179963	13.36419516	14.54449881	4.011920622
PSRC1	850.0179507	841.5528361	738.1773597	799.577912	714.6150533	1002.314637	1018.114917	1012.341304
PSTK	216.0195995	213.8634907	210.5511522	186.5086871	203.5199188	218.2818543	216.0896966	220.6556342
PSTPIP1	0	0	0.832217993	2.677158188	1.530224953	1.781892689	2.077785544	2.674613748
PSTPIP2	368.1280749	425.5883466	381.9880587	391.7574815	443.7652365	393.7982842	362.5735774	367.7593903
PTAFR	60.71556791	56.67382505	34.12093771	31.23351219	24.48359926	33.85596108	41.55571088	56.16688871
PTAR1	1752.443023	1888.414623	2379.311242	2338.94387	2815.613914	2088.378231	2257.513994	2063.464507
PTBP1	14495.68206	13697.95658	11875.75076	12721.85571	11443.0222	14166.04687	14300.35901	13879.90805
PTBP2	2018.313299	2039.188384	1609.509598	1456.374054	1654.173175	2135.598387	2113.107898	1967.178412
